Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS46,OUT035,1987.251048648648
FDI22,OUT049,3454.0625591549287
NCE43,OUT045,2644.4778427083343
FDZ36,OUT010,482.6995426229507
FDR13,OUT019,281.4820818181817
FDP46,OUT018,1202.656733333333
FDW56,OUT019,482.6995426229507
FDB40,OUT017,2644.4778427083343
FDM28,OUT018,2778.5893175257734
FDV49,OUT013,4433.304032653062
NCS53,OUT018,2232.847021848739
FDO03,OUT049,4340.218358415841
FDT15,OUT035,3384.1080642424226
FDD33,OUT049,3454.0625591549287
FDX13,OUT017,4433.304032653062
FDH60,OUT013,2893.8398258992806
DRH51,OUT046,1284.7897668711655
NCL07,OUT049,677.1027476190475
FDW51,OUT045,3737.2957751824797
FDF21,OUT019,482.6995426229507
FDH26,OUT019,281.4820818181817
FDJ03,OUT049,713.8586545454551
FDU35,OUT017,1461.8437959999997
DRL01,OUT018,3327.9525829268296
FDE59,OUT045,583.8145788617886
FDI60,OUT035,1103.1862133333336
DRH39,OUT035,1284.7897668711655
FDK36,OUT049,713.8586545454551
FDN52,OUT045,1435.9121343750003
FDU12,OUT017,4034.300306896551
NCT05,OUT027,6280.890879999996
FDS37,OUT027,3242.0620715328478
FDK24,OUT017,798.217603539823
DRF36,OUT013,2893.8398258992806
FDN46,OUT010,219.21852093023256
NCN06,OUT045,2503.501336448598
FDD59,OUT035,1435.9121343750003
FDM14,OUT045,1649.2997859999991
FDO10,OUT018,796.6402682539688
FDU35,OUT013,1461.8437959999997
NCA30,OUT018,2893.8398258992806
NCO41,OUT049,1682.2122382352939
FDI24,OUT046,2778.5893175257734
FDZ16,OUT046,2939.348476190474
FDV47,OUT046,1284.7897668711655
FDV16,OUT045,583.8145788617886
FDZ22,OUT035,1458.4550080536917
FDO20,OUT010,584.7577647727275
FDW38,OUT013,796.6402682539688
FDW52,OUT045,3053.099877777778
FDT43,OUT019,165.91858165137603
NCS29,OUT045,4034.300306896551
NCC31,OUT017,2649.1102324324324
FDA21,OUT017,2939.348476190474
FDQ55,OUT046,1922.1493817142846
NCE54,OUT049,1103.1862133333336
FDD45,OUT017,1435.9121343750003
NCP17,OUT017,1103.1862133333336
FDR47,OUT035,2939.348476190474
DRM35,OUT013,3259.5620849056604
FDR47,OUT019,482.6995426229507
FDX19,OUT010,584.7577647727275
FDV22,OUT027,4117.3177126315795
FDQ46,OUT027,3242.0620715328478
DRO47,OUT045,1461.8437959999997
FDB44,OUT010,584.7577647727275
FDN02,OUT010,584.7577647727275
FDW10,OUT045,2552.005235185186
FDJ41,OUT019,584.7577647727275
FDM50,OUT046,935.0323883040942
FDW10,OUT035,2552.005235185186
FDY48,OUT049,1573.0706258064517
NCE30,OUT027,5329.314724444444
FDO04,OUT045,935.0323883040942
FDQ26,OUT010,165.91858165137603
NCX29,OUT018,2232.847021848739
FDE39,OUT046,1922.1493817142846
NCR54,OUT027,5329.314724444444
NCP55,OUT027,1378.2631852760737
FDX22,OUT017,3643.519725984252
FDI05,OUT035,1103.1862133333336
FDC51,OUT027,3242.0620715328478
FDC10,OUT013,1987.251048648648
FDJ46,OUT045,3259.5620849056604
FDV10,OUT010,92.67548155339806
FDX12,OUT027,6280.890879999996
FDL43,OUT019,165.91858165137603
DRB13,OUT046,2752.9709346534655
FDF59,OUT027,3242.0620715328478
FDT35,OUT049,2453.7477006993017
NCJ19,OUT035,935.0323883040942
FDT35,OUT018,2232.847021848739
FDI48,OUT046,713.8586545454551
DRC24,OUT019,346.8972837209304
NCZ05,OUT017,1879.2570116129032
FDJ57,OUT049,3384.1080642424226
FDX11,OUT017,3384.1080642424226
FDE09,OUT035,1649.2997859999991
NCK06,OUT049,2243.669596721311
DRE37,OUT017,2939.348476190474
FDV56,OUT046,1682.2122382352939
FDY43,OUT017,3053.099877777778
FDV35,OUT013,2453.7477006993017
FDF05,OUT019,584.7577647727275
FDA36,OUT035,2752.9709346534655
FDS13,OUT027,6280.890879999996
FDU47,OUT013,2309.200798000001
FDI36,OUT010,482.6995426229507
FDH48,OUT046,1284.7897668711655
FDZ14,OUT013,1987.251048648648
FDS46,OUT013,1987.251048648648
FDE21,OUT017,1922.1493817142846
FDA26,OUT049,3454.0625591549287
FDV12,OUT046,1879.2570116129032
FDL46,OUT019,281.4820818181817
FDN57,OUT013,2309.200798000001
NCJ18,OUT017,1922.1493817142846
FDO36,OUT045,3259.5620849056604
FDX55,OUT018,3327.9525829268296
FDT25,OUT019,281.4820818181817
FDD16,OUT049,1103.1862133333336
NCX18,OUT013,2752.9709346534655
NCG55,OUT018,1752.2524400000002
NCV18,OUT049,1458.4550080536917
NCS18,OUT035,1879.2570116129032
FDC37,OUT045,1649.2997859999991
FDE47,OUT046,1987.251048648648
DRG49,OUT019,584.7577647727275
FDC39,OUT049,3454.0625591549287
FDH24,OUT019,346.8972837209304
FDV39,OUT027,5329.314724444444
NCL17,OUT045,1827.8328454545453
NCY53,OUT035,1922.1493817142846
FDH52,OUT013,1103.1862133333336
NCD19,OUT018,796.6402682539688
FDI44,OUT046,1103.1862133333336
DRD49,OUT027,6280.890879999996
FDN08,OUT035,2142.7435709401707
FDO20,OUT027,6280.890879999996
FDY02,OUT046,4034.300306896551
FDX23,OUT045,1435.9121343750003
FDX01,OUT017,1922.1493817142846
FDH20,OUT027,2517.8820884848496
NCX41,OUT017,3945.4325672131154
FDD21,OUT027,3242.0620715328478
DRH11,OUT019,165.91858165137603
DRE60,OUT018,3327.9525829268296
FDB10,OUT013,3454.0625591549287
FDH38,OUT013,1922.1493817142846
NCL07,OUT018,507.04640366972507
FDD48,OUT046,1922.1493817142846
NCT54,OUT027,2517.8820884848496
FDF32,OUT027,5329.314724444444
DRH51,OUT045,1284.7897668711655
DRG03,OUT035,2644.4778427083343
NCY42,OUT019,281.4820818181817
FDH32,OUT017,1573.0706258064517
NCJ06,OUT027,3242.0620715328478
FDH47,OUT027,2517.8820884848496
FDZ08,OUT018,1202.656733333333
FDK16,OUT017,1573.0706258064517
DRG01,OUT018,1103.1862133333336
NCM53,OUT027,2517.8820884848496
NCB07,OUT035,3130.004904950494
NCZ06,OUT035,4034.300306896551
FDU48,OUT049,1987.251048648648
NCB55,OUT027,1378.2631852760737
FDP15,OUT013,4433.304032653062
FDF17,OUT046,3391.5912527272717
NCN06,OUT049,2503.501336448598
DRM48,OUT018,507.04640366972507
FDH10,OUT046,2939.348476190474
FDC60,OUT018,1458.4550080536917
FDE35,OUT018,796.6402682539688
DRI23,OUT013,2453.7477006993017
NCR38,OUT013,4034.300306896551
FDP04,OUT035,935.0323883040942
NCW17,OUT045,1827.8328454545453
FDX34,OUT017,1987.251048648648
NCK53,OUT045,1682.2122382352939
NCO54,OUT010,165.91858165137603
NCH55,OUT046,2243.669596721311
FDT44,OUT027,3242.0620715328478
DRG49,OUT046,3454.0625591549287
FDX46,OUT010,165.91858165137603
DRG36,OUT049,3259.5620849056604
FDU37,OUT049,1202.656733333333
FDK10,OUT049,3384.1080642424226
DRF37,OUT027,6280.890879999996
FDC44,OUT035,1922.1493817142846
FDP15,OUT046,4433.304032653062
FDZ27,OUT027,1378.2631852760737
FDY22,OUT019,281.4820818181817
DRG51,OUT035,2644.4778427083343
FDN58,OUT045,4340.218358415841
FDW01,OUT049,2644.4778427083343
FDX24,OUT018,1202.656733333333
FDO51,OUT017,677.1027476190475
FDJ52,OUT027,4117.3177126315795
NCY06,OUT010,281.4820818181817
FDE20,OUT018,2232.847021848739
FDT23,OUT010,165.91858165137603
FDQ51,OUT046,713.8586545454551
FDE35,OUT046,935.0323883040942
FDB46,OUT013,3454.0625591549287
NCG19,OUT035,3737.2957751824797
NCL06,OUT018,3327.9525829268296
FDT36,OUT019,92.67548155339806
FDC56,OUT049,2142.7435709401707
FDJ26,OUT049,3454.0625591549287
FDZ59,OUT017,2503.501336448598
FDV11,OUT027,4117.3177126315795
FDR13,OUT010,281.4820818181817
FDI15,OUT018,3327.9525829268296
FDF47,OUT018,3327.9525829268296
NCB54,OUT019,281.4820818181817
NCK19,OUT027,5329.314724444444
FDX16,OUT017,3053.099877777778
FDL50,OUT045,1827.8328454545453
NCE31,OUT035,583.8145788617886
DRJ01,OUT049,2503.501336448598
FDE22,OUT013,2649.1102324324324
FDY20,OUT019,219.21852093023256
NCO14,OUT045,677.1027476190475
NCR50,OUT017,2453.7477006993017
DRM47,OUT017,3391.5912527272717
FDO27,OUT010,219.21852093023256
FDJ20,OUT027,3242.0620715328478
NCX17,OUT013,3454.0625591549287
FDG59,OUT049,583.8145788617886
FDD52,OUT045,1879.2570116129032
FDO48,OUT017,3945.4325672131154
FDC59,OUT019,165.91858165137603
FDS15,OUT018,1372.6884907407414
FDB47,OUT035,3737.2957751824797
FDV14,OUT019,219.21852093023256
FDB27,OUT013,2893.8398258992806
FDA35,OUT035,1987.251048648648
FDN51,OUT018,3327.9525829268296
FDO39,OUT019,482.6995426229507
FDB28,OUT049,3391.5912527272717
DRJ25,OUT046,713.8586545454551
FDH46,OUT027,2517.8820884848496
FDI10,OUT045,3259.5620849056604
FDU21,OUT018,507.04640366972507
FDD09,OUT049,2552.005235185186
FDD10,OUT046,2552.005235185186
FDN31,OUT010,482.6995426229507
FDA46,OUT018,2893.8398258992806
FDM56,OUT046,1649.2997859999991
FDF11,OUT010,584.7577647727275
FDS32,OUT018,1752.2524400000002
NCM06,OUT013,2286.4132673684217
FDZ26,OUT045,3737.2957751824797
FDO01,OUT013,2243.669596721311
FDJ46,OUT049,2552.005235185186
FDG26,OUT019,584.7577647727275
FDZ38,OUT035,2778.5893175257734
NCO55,OUT013,1879.2570116129032
FDT60,OUT035,2142.7435709401707
FDW37,OUT049,1202.656733333333
NCK42,OUT018,3327.9525829268296
FDA45,OUT046,2552.005235185186
FDW55,OUT018,3327.9525829268296
FDY44,OUT017,3130.004904950494
FDQ31,OUT017,1435.9121343750003
FDM09,OUT049,2778.5893175257734
FDH12,OUT018,1372.6884907407414
NCQ43,OUT035,1879.2570116129032
FDT33,OUT035,2286.4132673684217
NCT41,OUT018,2232.847021848739
DRJ25,OUT010,165.91858165137603
NCQ41,OUT046,3130.004904950494
NCN17,OUT049,1461.8437959999997
DRO35,OUT027,3242.0620715328478
FDU27,OUT018,713.8586545454551
FDY43,OUT027,4117.3177126315795
FDG46,OUT035,1922.1493817142846
DRL49,OUT018,2232.847021848739
NCB55,OUT049,796.6402682539688
FDK28,OUT049,4433.304032653062
FDO49,OUT045,713.8586545454551
FDT03,OUT013,2752.9709346534655
FDW33,OUT027,2517.8820884848496
FDR02,OUT035,1649.2997859999991
FDF50,OUT013,2893.8398258992806
FDA40,OUT018,1202.656733333333
NCT53,OUT018,2232.847021848739
FDY60,OUT035,2309.200798000001
FDP44,OUT027,2517.8820884848496
NCQ50,OUT045,3945.4325672131154
NCC30,OUT017,2778.5893175257734
FDQ60,OUT018,1752.2524400000002
FDG41,OUT046,1879.2570116129032
FDQ03,OUT046,3454.0625591549287
FDM03,OUT045,1461.8437959999997
FDZ51,OUT018,1202.656733333333
DRF51,OUT035,677.1027476190475
FDF39,OUT017,4034.300306896551
FDW52,OUT035,2644.4778427083343
FDY22,OUT049,3053.099877777778
FDG14,OUT013,2286.4132673684217
FDA57,OUT017,677.1027476190475
FDL45,OUT019,281.4820818181817
FDX28,OUT046,1461.8437959999997
NCQ54,OUT013,3053.099877777778
FDH40,OUT045,1458.4550080536917
FDU52,OUT035,2286.4132673684217
FDT60,OUT010,281.4820818181817
FDK08,OUT045,1879.2570116129032
FDN04,OUT049,2552.005235185186
FDE50,OUT013,2752.9709346534655
FDI16,OUT049,713.8586545454551
FDM50,OUT049,796.6402682539688
NCV30,OUT049,796.6402682539688
FDT44,OUT013,1922.1493817142846
FDY60,OUT013,2649.1102324324324
FDT56,OUT017,935.0323883040942
FDV58,OUT018,2893.8398258992806
FDU04,OUT013,2243.669596721311
NCN05,OUT027,5329.314724444444
FDI53,OUT018,2232.847021848739
FDD34,OUT046,2649.1102324324324
FDW47,OUT027,3242.0620715328478
FDT51,OUT027,3242.0620715328478
FDO27,OUT013,1879.2570116129032
NCQ18,OUT018,1372.6884907407414
NCW05,OUT013,1879.2570116129032
FDI15,OUT010,584.7577647727275
NCH43,OUT010,584.7577647727275
FDT40,OUT049,2142.7435709401707
NCG19,OUT017,3737.2957751824797
NCM30,OUT035,677.1027476190475
FDB38,OUT017,2453.7477006993017
FDB22,OUT046,2503.501336448598
FDC58,OUT046,677.1027476190475
NCI29,OUT013,2309.200798000001
FDA23,OUT010,219.21852093023256
DRG48,OUT013,2649.1102324324324
FDV21,OUT013,2142.7435709401707
NCG18,OUT019,219.21852093023256
FDG40,OUT045,583.8145788617886
FDU24,OUT018,1372.6884907407414
FDA22,OUT049,2286.4132673684217
FDY35,OUT046,798.217603539823
FDJ15,OUT045,3384.1080642424226
NCW18,OUT018,3327.9525829268296
FDK56,OUT018,2893.8398258992806
FDF44,OUT046,1987.251048648648
FDP51,OUT049,2142.7435709401707
FDU22,OUT027,3242.0620715328478
FDM28,OUT017,2778.5893175257734
NCL42,OUT046,4340.218358415841
FDJ15,OUT019,482.6995426229507
FDI32,OUT018,1752.2524400000002
DRL11,OUT046,2286.4132673684217
DRO59,OUT018,1103.1862133333336
FDA07,OUT019,281.4820818181817
NCO53,OUT013,3384.1080642424226
FDO21,OUT045,3643.519725984252
FDW39,OUT045,3259.5620849056604
NCV17,OUT013,2243.669596721311
FDE22,OUT046,2649.1102324324324
NCB06,OUT018,2232.847021848739
DRF48,OUT017,3384.1080642424226
FDB05,OUT013,3454.0625591549287
FDP28,OUT027,6280.890879999996
FDP23,OUT046,3945.4325672131154
NCS41,OUT018,3384.1080642424226
FDS40,OUT018,507.04640366972507
FDA16,OUT017,3945.4325672131154
FDN20,OUT035,2453.7477006993017
FDF04,OUT027,6280.890879999996
DRG36,OUT018,2232.847021848739
FDW16,OUT018,1458.4550080536917
FDU09,OUT017,935.0323883040942
FDW01,OUT046,2644.4778427083343
FDB15,OUT045,4433.304032653062
NCJ17,OUT049,1458.4550080536917
NCT18,OUT018,3384.1080642424226
FDG16,OUT018,3327.9525829268296
FDP27,OUT017,3391.5912527272717
FDQ44,OUT027,3242.0620715328478
FDL50,OUT027,3242.0620715328478
FDW57,OUT027,5329.314724444444
FDS34,OUT013,1922.1493817142846
NCV30,OUT035,935.0323883040942
FDD26,OUT018,3384.1080642424226
FDA03,OUT045,2453.7477006993017
FDS27,OUT018,2752.9709346534655
FDM12,OUT013,2893.8398258992806
NCV42,OUT027,3242.0620715328478
NCS41,OUT046,3384.1080642424226
FDN56,OUT018,1752.2524400000002
DRK59,OUT046,3454.0625591549287
NCG18,OUT046,1682.2122382352939
NCN26,OUT017,1922.1493817142846
FDI60,OUT027,1378.2631852760737
NCI43,OUT049,713.8586545454551
NCL17,OUT049,2309.200798000001
FDQ19,OUT019,584.7577647727275
FDY43,OUT049,3053.099877777778
FDR36,OUT049,677.1027476190475
FDJ58,OUT049,2778.5893175257734
DRY23,OUT045,677.1027476190475
FDK26,OUT027,5329.314724444444
DRH03,OUT045,1573.0706258064517
FDC10,OUT010,281.4820818181817
FDD23,OUT013,2893.8398258992806
FDP32,OUT045,1827.8328454545453
FDO31,OUT035,1458.4550080536917
FDQ57,OUT013,2649.1102324324324
FDX32,OUT027,4117.3177126315795
FDC39,OUT027,5329.314724444444
FDU55,OUT046,4433.304032653062
FDL45,OUT013,2243.669596721311
DRK37,OUT049,3391.5912527272717
FDK22,OUT013,3643.519725984252
DRG37,OUT027,4117.3177126315795
FDK22,OUT017,3643.519725984252
DRH36,OUT018,1103.1862133333336
DRC36,OUT018,3259.5620849056604
DRE03,OUT027,1378.2631852760737
FDF34,OUT046,2752.9709346534655
FDZ22,OUT046,1458.4550080536917
FDC44,OUT010,281.4820818181817
FDN31,OUT027,5329.314724444444
FDO03,OUT017,4340.218358415841
FDA01,OUT049,796.6402682539688
NCH42,OUT049,3643.519725984252
FDF46,OUT018,1752.2524400000002
DRL35,OUT046,677.1027476190475
FDW46,OUT049,1103.1862133333336
FDB58,OUT046,2309.200798000001
FDD47,OUT018,2232.847021848739
NCO17,OUT045,1827.8328454545453
FDJ26,OUT017,3737.2957751824797
FDU37,OUT045,1435.9121343750003
